"","code","X.x","away.pace","away.efg","away.tov","away.orb","away.ftprb","away.ortg","home.pace","home.efg","home.tov","home.orb","home.ftprb","home.ortg","X.y","start_time","away_team","home_team","away_team_score","home_team_score","home_team_abbv","home_city","home_state","index_team","season_end_year","lat","lng","timezone","Prev_lat","Prev_lng","Prev_timezone","Dist_Km","Dist_Mi","index.pace","index.efg","index.tov","index.orb","index.ftprb","index.ortg","index.points","opponent_team","home","date","v_minus3","v_minus7","v_minus14"
"2544","201704280CHI",6532,88.6,0.588,9.3,17.1,0.138,118.5,88.6,0.42,12.8,23.4,0.185,93.7,257,"2017-04-28 20:00:00+00:00","BOSTON_CELTICS","CHICAGO_BULLS",105,83,"CHI","Chicago","Illinois","BOSTON_CELTICS",2017,41.8373,-87.6862,"America/Chicago",42.3188,-71.0846,"America/New_York",1369.04349710349,855.652185689681,88.6,0.588,9.3,17.1,0.138,118.5,105,"CHICAGO_BULLS","away",2017-04-28,2738.08699420698,4107.13049131047,4107.13049131047
"2545","201704280UTA",6533,88.6,0.553,15.6,26.3,0.2,110.6,88.6,0.455,7,23.8,0.282,105,4960,"2017-04-28 22:30:00+00:00","LOS_ANGELES_CLIPPERS","UTAH_JAZZ",98,93,"UTA","Salt Lake City","Utah","UTAH_JAZZ",2017,40.7774,-111.93,"America/Denver",34.1139,-118.4068,"America/Los_Angeles",935.300652073332,584.562907545832,88.6,0.455,7,23.8,0.282,105,93,"LOS_ANGELES_CLIPPERS","home",2017-04-28,1870.60130414666,2805.90195622,3741.20260829333
"2546","201704280UTA",6533,88.6,0.553,15.6,26.3,0.2,110.6,88.6,0.455,7,23.8,0.282,105,2221,"2017-04-28 22:30:00+00:00","LOS_ANGELES_CLIPPERS","UTAH_JAZZ",98,93,"UTA","Salt Lake City","Utah","LOS_ANGELES_CLIPPERS",2017,40.7774,-111.93,"America/Denver",34.1139,-118.4068,"America/Los_Angeles",935.300652073332,584.562907545832,88.6,0.553,15.6,26.3,0.2,110.6,98,"UTAH_JAZZ","away",2017-04-28,1870.60130414666,2805.90195622,2805.90195622
"2547","201704300BOS",6534,92.7,0.563,11,31.6,0.149,119.7,92.7,0.617,10.2,31.6,0.133,132.7,258,"2017-04-30 13:00:00+00:00","WASHINGTON_WIZARDS","BOSTON_CELTICS",111,123,"BOS","Boston","Massachusetts","BOSTON_CELTICS",2017,42.3188,-71.0846,"America/New_York",41.8373,-87.6862,"America/Chicago",1369.04349710349,855.652185689681,92.7,0.617,10.2,31.6,0.133,132.7,123,"WASHINGTON_WIZARDS","home",2017-04-30,2738.08699420698,4107.13049131047,5476.17398841396
"2548","201704300BOS",6534,92.7,0.563,11,31.6,0.149,119.7,92.7,0.617,10.2,31.6,0.133,132.7,5147,"2017-04-30 13:00:00+00:00","WASHINGTON_WIZARDS","BOSTON_CELTICS",111,123,"BOS","Boston","Massachusetts","WASHINGTON_WIZARDS",2017,42.3188,-71.0846,"America/New_York",33.7627,-84.4225,"America/New_York",1503.31428070474,939.571425440463,92.7,0.563,11,31.6,0.149,119.7,111,"BOSTON_CELTICS","away",2017-04-30,2378.55764464126,3253.80100857777,5627.58961804993
"2549","201704300LAC",6535,87.6,0.544,8.2,26.3,0.228,118.8,87.6,0.475,9.9,21.7,0.188,103.9,4961,"2017-04-30 15:30:00+00:00","UTAH_JAZZ","LOS_ANGELES_CLIPPERS",104,91,"LAC","Los Angeles","California","UTAH_JAZZ",2017,34.1139,-118.4068,"America/Los_Angeles",40.7774,-111.93,"America/Denver",935.300652073332,584.562907545832,87.6,0.544,8.2,26.3,0.228,118.8,104,"LOS_ANGELES_CLIPPERS","away",2017-04-30,1870.60130414666,2805.90195622,3741.20260829333
"2550","201704300LAC",6535,87.6,0.544,8.2,26.3,0.228,118.8,87.6,0.475,9.9,21.7,0.188,103.9,2222,"2017-04-30 15:30:00+00:00","UTAH_JAZZ","LOS_ANGELES_CLIPPERS",104,91,"LAC","Los Angeles","California","LOS_ANGELES_CLIPPERS",2017,34.1139,-118.4068,"America/Los_Angeles",40.7774,-111.93,"America/Denver",935.300652073332,584.562907545832,87.6,0.475,9.9,21.7,0.188,103.9,91,"UTAH_JAZZ","home",2017-04-30,1870.60130414666,2805.90195622,3741.20260829333
"2551","201705010CLE",6536,100.1,0.494,10.9,17,0.191,104.8,100.1,0.541,10.9,16.7,0.282,115.8,955,"2017-05-01 19:00:00+00:00","TORONTO_RAPTORS","CLEVELAND_CAVALIERS",105,116,"CLE","Cleveland","Ohio","CLEVELAND_CAVALIERS",2017,41.4767,-81.6805,"America/New_York",39.7771,-86.1458,"America/Indiana/Indianapolis",421.498566868751,263.436604292969,100.1,0.541,10.9,16.7,0.282,115.8,116,"TORONTO_RAPTORS","home",2017-05-01,421.498566868751,421.498566868751,842.997133737502
"2552","201705010CLE",6536,100.1,0.494,10.9,17,0.191,104.8,100.1,0.541,10.9,16.7,0.282,115.8,4777,"2017-05-01 19:00:00+00:00","TORONTO_RAPTORS","CLEVELAND_CAVALIERS",105,116,"CLE","Cleveland","Ohio","TORONTO_RAPTORS",2017,41.4767,-81.6805,"America/New_York",43.0642,-87.9673,"America/Chicago",546.412963279294,341.508102049558,100.1,0.494,10.9,17,0.191,104.8,105,"CLEVELAND_CAVALIERS","away",2017-05-01,546.412963279294,1939.9361814957,2636.69779060391
"2553","201705010SAS",6537,102.4,0.586,12.4,17.1,0.276,123,102.4,0.423,13.1,20.8,0.333,96.7,4592,"2017-05-01 21:30:00+00:00","HOUSTON_ROCKETS","SAN_ANTONIO_SPURS",126,99,"SAS","San Antonio","Texas","SAN_ANTONIO_SPURS",2017,29.4658,-98.5254,"America/Chicago",35.1046,-89.9773,"America/Chicago",1018.50478560833,636.565491005206,102.4,0.423,13.1,20.8,0.333,96.7,99,"HOUSTON_ROCKETS","home",2017-05-01,1018.50478560833,3055.51435682499,4074.01914243332
"2554","201705010SAS",6537,102.4,0.586,12.4,17.1,0.276,123,102.4,0.423,13.1,20.8,0.333,96.7,1854,"2017-05-01 21:30:00+00:00","HOUSTON_ROCKETS","SAN_ANTONIO_SPURS",126,99,"SAS","San Antonio","Texas","HOUSTON_ROCKETS",2017,29.4658,-98.5254,"America/Chicago",29.7869,-95.3905,"America/Chicago",305.100026075952,190.68751629747,102.4,0.586,12.4,17.1,0.276,123,126,"SAN_ANTONIO_SPURS","away",2017-05-01,305.100026075952,967.264515529778,1629.42900498361
"2555","201705020BOS",6538,96,0.515,13.5,31,0.172,112.3,96,0.585,13.4,27.9,0.295,121.7,5148,"2017-05-02 20:00:00+00:00","WASHINGTON_WIZARDS","BOSTON_CELTICS",119,129,"BOS","Boston","Massachusetts","WASHINGTON_WIZARDS",2017,42.3188,-71.0846,"America/New_York",42.3188,-71.0846,"America/New_York",0,0,96,0.515,13.5,31,0.172,112.3,119,"BOSTON_CELTICS","away",2017-05-02,1503.31428070474,3253.80100857777,4129.04437251429
"2556","201705020BOS",6538,96,0.515,13.5,31,0.172,112.3,96,0.585,13.4,27.9,0.295,121.7,259,"2017-05-02 20:00:00+00:00","WASHINGTON_WIZARDS","BOSTON_CELTICS",119,129,"BOS","Boston","Massachusetts","BOSTON_CELTICS",2017,42.3188,-71.0846,"America/New_York",42.3188,-71.0846,"America/New_York",0,0,96,0.585,13.4,27.9,0.295,121.7,129,"WASHINGTON_WIZARDS","home",2017-05-02,1369.04349710349,4107.13049131047,5476.17398841396
"2557","201705020GSW",6539,91.2,0.518,13,20,0.11,103.1,91.2,0.53,7.1,12.2,0.232,116.3,4962,"2017-05-02 22:30:00+00:00","UTAH_JAZZ","GOLDEN_STATE_WARRIORS",94,106,"GSW","San Francisco","California","UTAH_JAZZ",2017,37.7562,-122.443,"America/Los_Angeles",34.1139,-118.4068,"America/Los_Angeles",544.010949979617,340.00684373726,91.2,0.518,13,20,0.11,103.1,94,"GOLDEN_STATE_WARRIORS","away",2017-05-02,1479.31160205295,3349.91290619961,4285.21355827294
"2558","201705020GSW",6539,91.2,0.518,13,20,0.11,103.1,91.2,0.53,7.1,12.2,0.232,116.3,1651,"2017-05-02 22:30:00+00:00","UTAH_JAZZ","GOLDEN_STATE_WARRIORS",94,106,"GSW","San Francisco","California","GOLDEN_STATE_WARRIORS",2017,37.7562,-122.443,"America/Los_Angeles",45.5371,-122.65,"America/Los_Angeles",865.366665338918,540.854165836824,91.2,0.53,7.1,12.2,0.232,116.3,106,"UTAH_JAZZ","home",2017-05-02,865.366665338918,865.366665338918,1730.73333067784
"2559","201705030CLE",6540,99.6,0.494,11.7,19,0.156,103.4,99.6,0.667,15.1,17.1,0.333,125.5,956,"2017-05-03 19:00:00+00:00","TORONTO_RAPTORS","CLEVELAND_CAVALIERS",103,125,"CLE","Cleveland","Ohio","CLEVELAND_CAVALIERS",2017,41.4767,-81.6805,"America/New_York",41.4767,-81.6805,"America/New_York",0,0,99.6,0.667,15.1,17.1,0.333,125.5,125,"TORONTO_RAPTORS","home",2017-05-03,421.498566868751,421.498566868751,842.997133737502
"2560","201705030CLE",6540,99.6,0.494,11.7,19,0.156,103.4,99.6,0.667,15.1,17.1,0.333,125.5,4778,"2017-05-03 19:00:00+00:00","TORONTO_RAPTORS","CLEVELAND_CAVALIERS",103,125,"CLE","Cleveland","Ohio","TORONTO_RAPTORS",2017,41.4767,-81.6805,"America/New_York",41.4767,-81.6805,"America/New_York",0,0,99.6,0.494,11.7,19,0.156,103.4,103,"CLEVELAND_CAVALIERS","away",2017-05-03,546.412963279294,1243.1745723875,2636.69779060391
"2561","201705030SAS",6541,87.2,0.512,10.9,22,0.133,110.1,87.2,0.59,6.7,41,0.18,138.8,4593,"2017-05-03 21:30:00+00:00","HOUSTON_ROCKETS","SAN_ANTONIO_SPURS",96,121,"SAS","San Antonio","Texas","SAN_ANTONIO_SPURS",2017,29.4658,-98.5254,"America/Chicago",29.4658,-98.5254,"America/Chicago",0,0,87.2,0.59,6.7,41,0.18,138.8,121,"HOUSTON_ROCKETS","home",2017-05-03,1018.50478560833,2037.00957121666,4074.01914243332
"2562","201705030SAS",6541,87.2,0.512,10.9,22,0.133,110.1,87.2,0.59,6.7,41,0.18,138.8,1855,"2017-05-03 21:30:00+00:00","HOUSTON_ROCKETS","SAN_ANTONIO_SPURS",96,121,"SAS","San Antonio","Texas","HOUSTON_ROCKETS",2017,29.4658,-98.5254,"America/Chicago",29.4658,-98.5254,"America/Chicago",0,0,87.2,0.512,10.9,22,0.133,110.1,96,"SAN_ANTONIO_SPURS","away",2017-05-03,305.100026075952,305.100026075952,1629.42900498361
"2563","201705040GSW",6543,100.3,0.524,13.1,11.6,0.19,103.7,100.3,0.576,15.3,20.9,0.2,114.6,4963,"2017-05-04 22:30:00+00:00","UTAH_JAZZ","GOLDEN_STATE_WARRIORS",104,115,"GSW","San Francisco","California","UTAH_JAZZ",2017,37.7562,-122.443,"America/Los_Angeles",37.7562,-122.443,"America/Los_Angeles",0,0,100.3,0.524,13.1,11.6,0.19,103.7,104,"GOLDEN_STATE_WARRIORS","away",2017-05-04,544.010949979617,2414.61225412628,4285.21355827294
"2564","201705040GSW",6543,100.3,0.524,13.1,11.6,0.19,103.7,100.3,0.576,15.3,20.9,0.2,114.6,1652,"2017-05-04 22:30:00+00:00","UTAH_JAZZ","GOLDEN_STATE_WARRIORS",104,115,"GSW","San Francisco","California","GOLDEN_STATE_WARRIORS",2017,37.7562,-122.443,"America/Los_Angeles",37.7562,-122.443,"America/Los_Angeles",0,0,100.3,0.576,15.3,20.9,0.2,114.6,115,"UTAH_JAZZ","home",2017-05-04,865.366665338918,865.366665338918,1730.73333067784
"2565","201705040WAS",6542,95.9,0.416,14.9,17.8,0.325,92.8,95.9,0.511,8,30.2,0.239,120.9,5149,"2017-05-04 20:00:00+00:00","BOSTON_CELTICS","WASHINGTON_WIZARDS",89,116,"WAS","Washington","District of Columbia","WASHINGTON_WIZARDS",2017,38.9047,-77.0163,"America/New_York",42.3188,-71.0846,"America/New_York",628.088693461527,392.555433413454,95.9,0.511,8,30.2,0.239,120.9,116,"BOSTON_CELTICS","home",2017-05-04,628.088693461527,3006.64633810278,4757.13306597581
"2566","201705040WAS",6542,95.9,0.416,14.9,17.8,0.325,92.8,95.9,0.511,8,30.2,0.239,120.9,260,"2017-05-04 20:00:00+00:00","BOSTON_CELTICS","WASHINGTON_WIZARDS",89,116,"WAS","Washington","District of Columbia","BOSTON_CELTICS",2017,38.9047,-77.0163,"America/New_York",42.3188,-71.0846,"America/New_York",628.088693461527,392.555433413454,95.9,0.416,14.9,17.8,0.325,92.8,89,"WASHINGTON_WIZARDS","away",2017-05-04,628.088693461527,3366.17568766851,6104.26268187549
"2567","201705050HOU",6545,95.2,0.506,17.4,32.4,0.186,108.2,95.2,0.432,12.7,27.5,0.182,96.6,1856,"2017-05-05 21:30:00+00:00","SAN_ANTONIO_SPURS","HOUSTON_ROCKETS",103,92,"HOU","Houston","Texas","HOUSTON_ROCKETS",2017,29.7869,-95.3905,"America/Chicago",29.4658,-98.5254,"America/Chicago",305.100026075952,190.68751629747,95.2,0.432,12.7,27.5,0.182,96.6,92,"SAN_ANTONIO_SPURS","home",2017-05-05,305.100026075952,610.200052151904,1934.52903105956
"2568","201705050HOU",6545,95.2,0.506,17.4,32.4,0.186,108.2,95.2,0.432,12.7,27.5,0.182,96.6,4594,"2017-05-05 21:30:00+00:00","SAN_ANTONIO_SPURS","HOUSTON_ROCKETS",103,92,"HOU","Houston","Texas","SAN_ANTONIO_SPURS",2017,29.7869,-95.3905,"America/Chicago",29.4658,-98.5254,"America/Chicago",305.100026075952,190.68751629747,95.2,0.506,17.4,32.4,0.186,108.2,103,"HOUSTON_ROCKETS","away",2017-05-05,305.100026075952,1323.60481168428,3360.61438290094
"2569","201705050TOR",6544,94.9,0.599,15.3,25,0.316,121.1,94.9,0.448,4.1,2.4,0.184,99,957,"2017-05-05 19:00:00+00:00","CLEVELAND_CAVALIERS","TORONTO_RAPTORS",115,94,"TOR","Toronto","Canada","CLEVELAND_CAVALIERS",2017,43.6532,-79.3832,"Canada/Toronto",41.4767,-81.6805,"America/New_York",306.514628435288,191.571642772055,94.9,0.599,15.3,25,0.316,121.1,115,"TORONTO_RAPTORS","away",2017-05-05,306.514628435288,728.013195304039,728.013195304039
"2570","201705050TOR",6544,94.9,0.599,15.3,25,0.316,121.1,94.9,0.448,4.1,2.4,0.184,99,4779,"2017-05-05 19:00:00+00:00","CLEVELAND_CAVALIERS","TORONTO_RAPTORS",115,94,"TOR","Toronto","Canada","TORONTO_RAPTORS",2017,43.6532,-79.3832,"Canada/Toronto",41.4767,-81.6805,"America/New_York",306.514628435288,191.571642772055,94.9,0.448,4.1,2.4,0.184,99,94,"CLEVELAND_CAVALIERS","home",2017-05-05,306.514628435288,852.927591714581,2246.45080993099
"2571","201705060UTA",6546,92.3,0.494,6.9,17.8,0.226,110.5,92.3,0.435,8,10.4,0.312,98.6,4964,"2017-05-06 20:30:00+00:00","GOLDEN_STATE_WARRIORS","UTAH_JAZZ",102,91,"UTA","Salt Lake City","Utah","UTAH_JAZZ",2017,40.7774,-111.93,"America/Denver",37.7562,-122.443,"America/Los_Angeles",964.606534457634,602.879084036021,92.3,0.435,8,10.4,0.312,98.6,91,"GOLDEN_STATE_WARRIORS","home",2017-05-06,964.606534457634,2443.91813651058,4314.51944065725
"2572","201705060UTA",6546,92.3,0.494,6.9,17.8,0.226,110.5,92.3,0.435,8,10.4,0.312,98.6,1653,"2017-05-06 20:30:00+00:00","GOLDEN_STATE_WARRIORS","UTAH_JAZZ",102,91,"UTA","Salt Lake City","Utah","GOLDEN_STATE_WARRIORS",2017,40.7774,-111.93,"America/Denver",37.7562,-122.443,"America/Los_Angeles",964.606534457634,602.879084036021,92.3,0.494,6.9,17.8,0.226,110.5,102,"UTAH_JAZZ","away",2017-05-06,964.606534457634,1829.97319979655,2695.33986513547
"2573","201705070HOU",6549,98.9,0.534,12.6,24.4,0.101,105.2,98.9,0.626,8.3,17.9,0.063,126.4,4595,"2017-05-07 21:00:00+00:00","SAN_ANTONIO_SPURS","HOUSTON_ROCKETS",104,125,"HOU","Houston","Texas","SAN_ANTONIO_SPURS",2017,29.7869,-95.3905,"America/Chicago",29.7869,-95.3905,"America/Chicago",0,0,98.9,0.534,12.6,24.4,0.101,105.2,104,"HOUSTON_ROCKETS","away",2017-05-07,305.100026075952,1323.60481168428,3360.61438290094
"2574","201705070HOU",6549,98.9,0.534,12.6,24.4,0.101,105.2,98.9,0.626,8.3,17.9,0.063,126.4,1857,"2017-05-07 21:00:00+00:00","SAN_ANTONIO_SPURS","HOUSTON_ROCKETS",104,125,"HOU","Houston","Texas","HOUSTON_ROCKETS",2017,29.7869,-95.3905,"America/Chicago",29.7869,-95.3905,"America/Chicago",0,0,98.9,0.626,8.3,17.9,0.063,126.4,125,"SAN_ANTONIO_SPURS","home",2017-05-07,305.100026075952,610.200052151904,1272.36454160573
"2575","201705070TOR",6547,92,0.573,10.1,14.7,0.183,118.5,92,0.529,10.7,20,0.141,110.9,958,"2017-05-07 15:30:00+00:00","CLEVELAND_CAVALIERS","TORONTO_RAPTORS",109,102,"TOR","Toronto","Canada","CLEVELAND_CAVALIERS",2017,43.6532,-79.3832,"Canada/Toronto",43.6532,-79.3832,"Canada/Toronto",0,0,92,0.573,10.1,14.7,0.183,118.5,109,"TORONTO_RAPTORS","away",2017-05-07,306.514628435288,728.013195304039,728.013195304039
"2576","201705070TOR",6547,92,0.573,10.1,14.7,0.183,118.5,92,0.529,10.7,20,0.141,110.9,4780,"2017-05-07 15:30:00+00:00","CLEVELAND_CAVALIERS","TORONTO_RAPTORS",109,102,"TOR","Toronto","Canada","TORONTO_RAPTORS",2017,43.6532,-79.3832,"Canada/Toronto",43.6532,-79.3832,"Canada/Toronto",0,0,92,0.529,10.7,20,0.141,110.9,102,"CLEVELAND_CAVALIERS","home",2017-05-07,306.514628435288,852.927591714581,2246.45080993099
"2577","201705070WAS",6548,97.6,0.532,16.7,21.4,0.228,104.5,97.6,0.577,16.5,35.3,0.286,124,261,"2017-05-07 18:30:00+00:00","BOSTON_CELTICS","WASHINGTON_WIZARDS",102,121,"WAS","Washington","District of Columbia","BOSTON_CELTICS",2017,38.9047,-77.0163,"America/New_York",38.9047,-77.0163,"America/New_York",0,0,97.6,0.532,16.7,21.4,0.228,104.5,102,"WASHINGTON_WIZARDS","away",2017-05-07,628.088693461527,1997.13219056502,4735.219184772
"2578","201705070WAS",6548,97.6,0.532,16.7,21.4,0.228,104.5,97.6,0.577,16.5,35.3,0.286,124,5150,"2017-05-07 18:30:00+00:00","BOSTON_CELTICS","WASHINGTON_WIZARDS",102,121,"WAS","Washington","District of Columbia","WASHINGTON_WIZARDS",2017,38.9047,-77.0163,"America/New_York",38.9047,-77.0163,"America/New_York",0,0,97.6,0.577,16.5,35.3,0.286,124,121,"BOSTON_CELTICS","home",2017-05-07,628.088693461527,2131.40297416627,3881.8897020393
"2579","201705080UTA",6550,98.5,0.577,10.3,15.8,0.286,122.9,98.5,0.416,8.2,18.5,0.236,96.5,4965,"2017-05-08 21:00:00+00:00","GOLDEN_STATE_WARRIORS","UTAH_JAZZ",121,95,"UTA","Salt Lake City","Utah","UTAH_JAZZ",2017,40.7774,-111.93,"America/Denver",40.7774,-111.93,"America/Denver",0,0,98.5,0.416,8.2,18.5,0.236,96.5,95,"GOLDEN_STATE_WARRIORS","home",2017-05-08,964.606534457634,1508.61748443725,4314.51944065725
"2580","201705080UTA",6550,98.5,0.577,10.3,15.8,0.286,122.9,98.5,0.416,8.2,18.5,0.236,96.5,1654,"2017-05-08 21:00:00+00:00","GOLDEN_STATE_WARRIORS","UTAH_JAZZ",121,95,"UTA","Salt Lake City","Utah","GOLDEN_STATE_WARRIORS",2017,40.7774,-111.93,"America/Denver",40.7774,-111.93,"America/Denver",0,0,98.5,0.577,10.3,15.8,0.286,122.9,121,"UTAH_JAZZ","away",2017-05-08,964.606534457634,1829.97319979655,1829.97319979655
"2581","201705090SAS",6551,89.1,0.535,13.6,20.9,0.174,108.7,89.1,0.461,5.8,32.1,0.146,111.7,4596,"2017-05-09 20:00:00+00:00","HOUSTON_ROCKETS","SAN_ANTONIO_SPURS",107,110,"SAS","San Antonio","Texas","SAN_ANTONIO_SPURS",2017,29.4658,-98.5254,"America/Chicago",29.7869,-95.3905,"America/Chicago",305.100026075952,190.68751629747,89.1,0.461,5.8,32.1,0.146,111.7,110,"HOUSTON_ROCKETS","home",2017-05-09,305.100026075952,610.200052151904,3665.71440897689
"2582","201705090SAS",6551,89.1,0.535,13.6,20.9,0.174,108.7,89.1,0.461,5.8,32.1,0.146,111.7,1858,"2017-05-09 20:00:00+00:00","HOUSTON_ROCKETS","SAN_ANTONIO_SPURS",107,110,"SAS","San Antonio","Texas","HOUSTON_ROCKETS",2017,29.4658,-98.5254,"America/Chicago",29.7869,-95.3905,"America/Chicago",305.100026075952,190.68751629747,89.1,0.535,13.6,20.9,0.174,108.7,107,"SAN_ANTONIO_SPURS","away",2017-05-09,305.100026075952,610.200052151904,1577.46456768168
"2583","201705100BOS",6552,96.6,0.423,10.4,29.1,0.264,104.6,96.6,0.621,10.3,23.7,0.172,127.3,5151,"2017-05-10 20:00:00+00:00","WASHINGTON_WIZARDS","BOSTON_CELTICS",101,123,"BOS","Boston","Massachusetts","WASHINGTON_WIZARDS",2017,42.3188,-71.0846,"America/New_York",38.9047,-77.0163,"America/New_York",628.088693461527,392.555433413454,96.6,0.423,10.4,29.1,0.264,104.6,101,"BOSTON_CELTICS","away",2017-05-10,628.088693461527,1256.17738692305,4509.97839550082
"2584","201705100BOS",6552,96.6,0.423,10.4,29.1,0.264,104.6,96.6,0.621,10.3,23.7,0.172,127.3,262,"2017-05-10 20:00:00+00:00","WASHINGTON_WIZARDS","BOSTON_CELTICS",101,123,"BOS","Boston","Massachusetts","BOSTON_CELTICS",2017,42.3188,-71.0846,"America/New_York",38.9047,-77.0163,"America/New_York",628.088693461527,392.555433413454,96.6,0.621,10.3,23.7,0.172,127.3,123,"WASHINGTON_WIZARDS","home",2017-05-10,628.088693461527,1256.17738692305,5363.30787823352
"2585","201705110HOU",6553,90.6,0.557,6.4,34.1,0.073,125.8,90.6,0.37,12.9,17.9,0.234,82.8,4597,"2017-05-11 20:00:00+00:00","SAN_ANTONIO_SPURS","HOUSTON_ROCKETS",114,75,"HOU","Houston","Texas","SAN_ANTONIO_SPURS",2017,29.7869,-95.3905,"America/Chicago",29.4658,-98.5254,"America/Chicago",305.100026075952,190.68751629747,90.6,0.557,6.4,34.1,0.073,125.8,114,"HOUSTON_ROCKETS","away",2017-05-11,610.200052151904,915.300078227856,2952.30964944452
"2586","201705110HOU",6553,90.6,0.557,6.4,34.1,0.073,125.8,90.6,0.37,12.9,17.9,0.234,82.8,1859,"2017-05-11 20:00:00+00:00","SAN_ANTONIO_SPURS","HOUSTON_ROCKETS",114,75,"HOU","Houston","Texas","HOUSTON_ROCKETS",2017,29.7869,-95.3905,"America/Chicago",29.4658,-98.5254,"America/Chicago",305.100026075952,190.68751629747,90.6,0.37,12.9,17.9,0.234,82.8,75,"SAN_ANTONIO_SPURS","home",2017-05-11,610.200052151904,915.300078227856,1220.40010430381
"2587","201705120WAS",6554,90.1,0.475,10.3,16.7,0.203,101,90.1,0.459,11.2,26.8,0.151,102.1,5152,"2017-05-12 20:00:00+00:00","BOSTON_CELTICS","WASHINGTON_WIZARDS",91,92,"WAS","Washington","District of Columbia","WASHINGTON_WIZARDS",2017,38.9047,-77.0163,"America/New_York",42.3188,-71.0846,"America/New_York",628.088693461527,392.555433413454,90.1,0.459,11.2,26.8,0.151,102.1,92,"BOSTON_CELTICS","home",2017-05-12,1256.17738692305,1256.17738692305,4262.82372502584
"2588","201705120WAS",6554,90.1,0.475,10.3,16.7,0.203,101,90.1,0.459,11.2,26.8,0.151,102.1,263,"2017-05-12 20:00:00+00:00","BOSTON_CELTICS","WASHINGTON_WIZARDS",91,92,"WAS","Washington","District of Columbia","BOSTON_CELTICS",2017,38.9047,-77.0163,"America/New_York",42.3188,-71.0846,"America/New_York",628.088693461527,392.555433413454,90.1,0.475,10.3,16.7,0.203,101,91,"WASHINGTON_WIZARDS","away",2017-05-12,1256.17738692305,1256.17738692305,4622.35307459156
"2589","201705140GSW",6555,94.9,0.518,15,35,0.286,117,94.9,0.549,16.6,42.5,0.296,119.1,4598,"2017-05-14 15:30:00+00:00","SAN_ANTONIO_SPURS","GOLDEN_STATE_WARRIORS",111,113,"GSW","San Francisco","California","SAN_ANTONIO_SPURS",2017,37.7562,-122.443,"America/Los_Angeles",29.7869,-95.3905,"America/Chicago",2641.54747033436,1650.96716895898,94.9,0.518,15,35,0.286,117,111,"GOLDEN_STATE_WARRIORS","away",2017-05-14,2946.64749641032,3251.74752248627,4575.35233417055
"2590","201705140GSW",6555,94.9,0.518,15,35,0.286,117,94.9,0.549,16.6,42.5,0.296,119.1,1655,"2017-05-14 15:30:00+00:00","SAN_ANTONIO_SPURS","GOLDEN_STATE_WARRIORS",111,113,"GSW","San Francisco","California","GOLDEN_STATE_WARRIORS",2017,37.7562,-122.443,"America/Los_Angeles",40.7774,-111.93,"America/Denver",964.606534457634,602.879084036021,94.9,0.549,16.6,42.5,0.296,119.1,113,"SAN_ANTONIO_SPURS","home",2017-05-14,964.606534457634,964.606534457634,2794.57973425419
"2591","201705150BOS",6556,93.3,0.513,13.9,27,0.288,112.5,93.3,0.601,8.2,10.8,0.253,123.3,5153,"2017-05-15 20:00:00+00:00","WASHINGTON_WIZARDS","BOSTON_CELTICS",105,115,"BOS","Boston","Massachusetts","WASHINGTON_WIZARDS",2017,42.3188,-71.0846,"America/New_York",38.9047,-77.0163,"America/New_York",628.088693461527,392.555433413454,93.3,0.513,13.9,27,0.288,112.5,105,"BOSTON_CELTICS","away",2017-05-15,1256.17738692305,1884.26608038458,2512.35477384611
"2592","201705150BOS",6556,93.3,0.513,13.9,27,0.288,112.5,93.3,0.601,8.2,10.8,0.253,123.3,264,"2017-05-15 20:00:00+00:00","WASHINGTON_WIZARDS","BOSTON_CELTICS",105,115,"BOS","Boston","Massachusetts","BOSTON_CELTICS",2017,42.3188,-71.0846,"America/New_York",38.9047,-77.0163,"America/New_York",628.088693461527,392.555433413454,93.3,0.601,8.2,10.8,0.253,123.3,115,"WASHINGTON_WIZARDS","home",2017-05-15,1256.17738692305,1884.26608038458,2512.35477384611
"2593","201705160GSW",6557,102.5,0.41,14.1,39.3,0.18,97.6,102.5,0.663,14.1,18.2,0.202,132.7,1656,"2017-05-16 21:00:00+00:00","SAN_ANTONIO_SPURS","GOLDEN_STATE_WARRIORS",100,136,"GSW","San Francisco","California","GOLDEN_STATE_WARRIORS",2017,37.7562,-122.443,"America/Los_Angeles",37.7562,-122.443,"America/Los_Angeles",0,0,102.5,0.663,14.1,18.2,0.202,132.7,136,"SAN_ANTONIO_SPURS","home",2017-05-16,964.606534457634,964.606534457634,2794.57973425419
"2594","201705160GSW",6557,102.5,0.41,14.1,39.3,0.18,97.6,102.5,0.663,14.1,18.2,0.202,132.7,4599,"2017-05-16 21:00:00+00:00","SAN_ANTONIO_SPURS","GOLDEN_STATE_WARRIORS",100,136,"GSW","San Francisco","California","SAN_ANTONIO_SPURS",2017,37.7562,-122.443,"America/Los_Angeles",37.7562,-122.443,"America/Los_Angeles",0,0,102.5,0.41,14.1,39.3,0.18,97.6,100,"GOLDEN_STATE_WARRIORS","away",2017-05-16,2641.54747033436,3251.74752248627,3556.84754856222
