"","code","away.pace","away.efg","away.tov","away.orb","away.ftprb","away.ortg","home.pace","home.efg","home.tov","home.orb","home.ftprb","home.ortg"
"8453","201901040MIL","112.3","0.518","17.3","10.6","0.282","99.8","112.3","0.62","11.1","31.6","0.2","128.3"
"8454","201901040PHO","96.5","0.571","16.9","47.1","0.298","125.4","96.5","0.591","16.1","20.6","0.26","115"
"8455","201901040LAL","107.6","0.429","4.9","23.2","0.343","110.6","107.6","0.495","13","21.8","0.153","104.1"
"8456","201901040POR","102.1","0.468","8.7","22","0.245","108.8","102.1","0.479","10.3","22.4","0.189","106.8"
"8457","201901050DEN","96.8","0.543","15.4","29.3","0.256","113.6","96.8","0.529","5.9","32.7","0.147","127"
"8458","201901050DET","101","0.518","11.1","15.2","0.305","108.9","101","0.543","16.5","12.5","0.195","103.9"
"8459","201901050PHI","100.5","0.483","13.3","18","0.17","99.5","100.5","0.506","9.3","16.7","0.265","105.5"
"8460","201901050CLE","97.7","0.667","13","29.4","0.309","136.1","97.7","0.477","15.1","22.7","0.159","100.3"
"8461","201901050MIL","101","0.598","10.3","10.5","0.305","121.7","101","0.58","13.1","10.5","0.272","114.8"
"8462","201901050SAS","99.6","0.445","18.1","16.7","0.183","88.3","99.6","0.541","14.5","8.1","0.397","108.4"
"8463","201901050POR","90","0.542","11.8","25","0.119","112.2","90","0.505","8.1","36.2","0.16","122.2"
"8464","201901050SAC","96.1","0.618","11.6","29.3","0.129","132.2","96.1","0.577","7.2","28.6","0.113","128"
"8465","201901060CHI","93.6","0.602","8.9","15.4","0.205","125","93.6","0.506","11.3","25.6","0.125","106.8"
"8466","201901060LAC","97.8","0.421","10.5","23.6","0.236","98.1","97.8","0.473","6.4","21.2","0.194","108.4"
"8467","201901060MIN","104.1","0.397","17.5","22.2","0.195","82.6","104.1","0.522","12.5","18.2","0.169","103.8"
"8468","201901060ATL","97.3","0.385","11.6","21.1","0.172","84.2","97.3","0.527","14.9","32.6","0.11","108.9"
"8469","201901060OKC","100.4","0.485","7.5","32","0.178","115.6","100.4","0.489","12.7","15.2","0.136","97.6"
"8470","201901060TOR","99.7","0.479","12","26.7","0.16","105.3","99.7","0.618","14","20","0.188","121.3"
"8471","201901060PHO","102.8","0.522","12.4","29.8","0.264","115.8","102.8","0.578","13.3","8.6","0.205","109.9"
"8472","201901070DET","91.2","0.589","8.8","24.3","0.329","130.5","91.2","0.547","9.8","23.7","0.165","117.4"
"8473","201901070BOS","102.5","0.475","20.6","19.6","0.253","92.7","102.5","0.57","11.7","13.6","0.108","113.1"
"8474","201901070HOU","99.4","0.511","12","31.8","0.194","113.7","99.4","0.645","14.2","11.1","0.355","125.8"
"8475","201901070MIL","99.9","0.5","13.5","23.4","0.186","102.1","99.9","0.515","8.7","22.2","0.133","114.2"
"8476","201901070NOP","97.9","0.513","17.3","14.6","0.192","97.1","97.9","0.595","13.2","14.3","0.253","116.5"
"8477","201901070DAL","101.4","0.479","10.9","22.4","0.181","105.6","101.4","0.465","15.7","29.8","0.198","95.7"
"8478","201901070POR","96.9","0.444","9.8","26.4","0.247","104.2","96.9","0.535","12.5","26.1","0.235","114.5"
"8479","201901070SAC","105.9","0.443","14.1","9.4","0.207","89.7","105.9","0.51","7.8","18","0.112","104.8"
"8480","201901080CLE","94.4","0.593","5.7","18.2","0.165","130.3","94.4","0.625","15.7","23.5","0.263","121.8"
"8481","201901080PHI","102.9","0.583","14.6","14.3","0.202","111.8","102.9","0.653","16.1","31.7","0.193","128.3"
"8482","201901080MIA","91.1","0.523","14.5","34.1","0.138","113.1","91.1","0.506","6","20.5","0.181","108.7"
"8483","201901080TOR","103.8","0.517","21.7","28.3","0.126","97.3","103.8","0.525","16.4","14","0.25","100.2"
"8484","201901080OKC","98.9","0.483","8.5","31.3","0.356","120.3","98.9","0.576","14.2","27","0.224","118.3"
"8485","201901080PHO","103.7","0.569","21.2","30","0.25","107.1","103.7","0.568","16.5","22.5","0.17","110.9"
"8486","201901080GSW","99.8","0.432","14.1","20.9","0.216","95.2","99.8","0.583","12.9","33.3","0.104","122.3"
"8487","201901080LAC","101.8","0.467","9.7","20.8","0.278","107.1","101.8","0.591","8.9","17.5","0.194","125.8"
"8488","201901090BOS","101.3","0.478","9.4","23.5","0.231","106.6","101.3","0.648","11.7","25","0.239","133.3"
"8489","201901090WAS","102.1","0.477","19.4","37.8","0.279","103.8","102.1","0.615","15.8","27.5","0.184","120.5"
"8490","201901090BRK","104.8","0.394","14.7","33.3","0.222","95.4","104.8","0.505","14.5","34.6","0.211","110.7"
"8491","201901090HOU","101.2","0.527","11.3","23.8","0.22","114.6","101.2","0.482","15.4","26.4","0.318","107.7"
"8492","201901090MEM","96.9","0.428","12.3","15.7","0.181","88.7","96.9","0.456","8.3","16.7","0.156","99"
"8493","201901090NOP","102.2","0.557","11.4","21.4","0.295","121.3","102.2","0.619","13.7","33.3","0.429","136.9"
"8494","201901090DAL","98.3","0.47","13.9","17.1","0.179","95.6","98.3","0.514","17.5","21.1","0.457","105.8"
"8495","201901090UTA","95.9","0.476","10.7","14.9","0.169","97","95.9","0.56","12.6","10.5","0.143","110.5"
"8496","201901090POR","100.8","0.511","10.6","21.3","0.183","111.1","100.8","0.633","14.8","18.2","0.229","123"
"8497","201901090LAL","93","0.535","8.9","15.6","0.093","107.5","93","0.61","13.5","25.7","0.159","121.5"
"8498","201901100MIA","94.4","0.472","9.4","18","0.169","104.9","94.4","0.573","7.4","26.3","0.052","121.9"
"8499","201901100DEN","98","0.471","10.9","17.4","0.207","102","98","0.561","7.9","33.3","0.101","123.5"
"8500","201901100SAS","100.3","0.575","9.5","26.9","0.14","121.3","100.3","0.646","13.2","12.5","0.263","127.1"
"8501","201901100SAC","100.4","0.494","17","20","0.256","101.6","100.4","0.564","16.7","28.2","0.174","111.5"
"8502","201901110PHI","98.1","0.63","18.4","44.1","0.259","125.4","98.1","0.58","13.2","27.5","0.23","123.3"
"8503","201901110WAS","99.4","0.522","13.5","21.3","0.146","106.7","99.4","0.598","15","15.4","0.183","113.7"
"8504","201901110NYK","100","0.585","12.4","27.5","0.117","121","100","0.523","14.4","18.2","0.159","106"
"8505","201901110TOR","108.6","0.483","14.4","17.6","0.227","96.6","108.6","0.51","7.2","22.4","0.143","112.3"
"8506","201901110HOU","106.5","0.5","11.5","14","0.27","106.1","106.5","0.629","12.7","19.5","0.326","132.5"
"8507","201901110MIN","100.1","0.521","6.1","23.4","0.186","118.9","100.1","0.51","10.8","34.7","0.108","114.9"
"8508","201901110POR","97.9","0.472","11.8","20","0.122","98.1","97.9","0.64","8.5","17.5","0.086","129.7"
"8509","201901110UTA","107.5","0.383","9.6","24.2","0.155","88.4","107.5","0.474","12.7","27.8","0.229","105.1"
"8510","201901110GSW","100.3","0.506","12.3","11.6","0.385","108.7","100.3","0.674","10.4","31.4","0.239","145.6"
"8511","201901120LAC","95.3","0.529","14.5","30.4","0.224","114.3","95.3","0.547","16.4","15","0.311","109.1"
"8512","201901120MIA","91.2","0.537","9.7","26.3","0.259","118.5","91.2","0.594","13.4","26.3","0.213","122.9"
"8513","201901120ORL","98.3","0.467","7.3","19.6","0.211","104.8","98.3","0.494","13.7","20","0.262","106.8"
"8514","201901120MIN","100","0.489","13.3","22.2","0.241","106","100","0.489","11.2","28.3","0.204","110"
"8515","201901120OKC","103.9","0.51","11.8","24.5","0.146","107.8","103.9","0.522","6.2","15.2","0.269","117.4"
"8516","201901120PHO","95.6","0.443","13.3","27.1","0.17","97.2","95.6","0.457","8","27.5","0.196","106.6"
"8517","201901120SAC","100.8","0.477","15.6","26","0.148","96.2","100.8","0.485","9.5","21.8","0.081","103.2"
"8518","201901120UTA","100.3","0.448","7.9","19.2","0.155","101.7","100.3","0.523","11.6","21.3","0.205","109.6"
"8519","201901130NYK","100.2","0.494","13.8","30.8","0.253","107.8","100.2","0.488","9.2","13.7","0.244","104.8"
"8520","201901130WAS","101.5","0.534","14.9","33.3","0.279","114.2","101.5","0.538","13.7","28.8","0.093","112.5"
"8521","201901130ATL","110.2","0.592","11.6","18.2","0.261","120.7","110.2","0.469","18","36.7","0.25","103.4"
"8522","201901130ORL","94.6","0.5","9.3","21.4","0.267","115.2","94.6","0.535","10.2","29.3","0.294","122.6"
"8523","201901130DAL","94.8","0.551","8.8","32.7","0.101","125.6","94.8","0.505","10.4","35.3","0.242","120.3"
"8524","201901130DEN","95.4","0.523","8.4","20.5","0.239","118.4","95.4","0.611","10.9","11.4","0.21","121.6"
"8525","201901130LAL","97.9","0.472","9.2","20.8","0.191","103.2","97.9","0.434","9.7","23.6","0.176","97.1"
"8526","201901140BRK","98.3","0.467","9","19.2","0.187","103.8","98.3","0.506","14.9","29.5","0.256","110.9"
"8527","201901140HOU","96.1","0.577","22.9","23.7","0.169","97.8","96.1","0.548","12.2","17.1","0.238","116.6"
"8528","201901140SAS","94.2","0.538","6.7","19.5","0.098","114.6","94.2","0.506","12.1","7.5","0.122","98.7"
"8529","201901140UTA","98.8","0.45","8.5","10.2","0.144","95.1","98.8","0.463","15.1","25","0.325","101.2"
"8530","201901140SAC","98.3","0.457","11.8","31.5","0.25","108.8","98.3","0.552","11.8","25.6","0.218","117"
"8531","201901140LAC","104","0.476","4.9","26.3","0.2","116.3","104","0.581","14.2","19","0.198","112.5"
"8532","201901150IND","108.8","0.463","15.6","18.9","0.095","89.1","108.8","0.584","11.8","21.4","0.303","120.4"
"8533","201901150PHI","105.6","0.433","9.5","16.4","0.322","101.3","105.6","0.712","12.9","24.2","0.196","141.1"
"8534","201901150ATL","104.9","0.505","9.7","30.6","0.33","120.2","104.9","0.722","15.6","28.6","0.133","135.4"
"8535","201901150MIL","102.2","0.465","16","8","0.07","84.2","102.2","0.589","6.3","15.2","0.115","121.4"
"8536","201901150DEN","96.3","0.711","9.1","30.8","0.074","147.4","96.3","0.533","7.5","19.1","0.141","115.2"
"8537","201901150LAL","99.4","0.451","11.2","25.5","0.185","100.6","99.4","0.512","14.9","28.3","0.28","107.6"
"8538","201901160DET","88.6","0.574","9.9","19.5","0.074","117.5","88.6","0.543","8.8","32.6","0.217","122.7"
"8539","201901160BOS","94.8","0.484","9","28.6","0.207","113.9","94.8","0.576","12.5","33.3","0.12","123.4"
"8540","201901160HOU","102.8","0.593","9.9","30.2","0.157","127.7","102.8","0.538","6.3","19.6","0.276","125.1"
"8541","201901160MEM","103.5","0.548","13.8","12.5","0.226","107.2","103.5","0.442","11.7","22.4","0.179","97.6"
"8542","201901160DAL","86","0.572","9.3","27.5","0.12","122.2","86","0.517","12.3","34.2","0.14","117.5"
"8543","201901160POR","92.6","0.505","2.8","26.1","0.168","121","92.6","0.618","3.9","19.4","0.213","139.4"
"8544","201901160GSW","113.8","0.577","8.2","13","0.276","123","113.8","0.598","8","19.2","0.245","129.2"
"8545","201901160LAC","103.9","0.576","11.3","21.1","0.349","124.2","103.9","0.51","10.3","21.6","0.092","105"
"8546","201901170WAS","97.5","0.517","13.2","14.3","0.115","102.5","97.5","0.473","11.4","29.4","0.152","103.5"
"8547","201901170CHO","97.3","0.506","15.4","24.4","0.068","97.6","97.3","0.511","11.5","27.9","0.287","117.1"
"8548","201901170IND","98.4","0.632","14.8","24.3","0.115","122","98.4","0.448","10.5","22.2","0.093","97.6"
"8549","201901170TOR","98.5","0.482","13.8","33.3","0.333","110.7","98.5","0.541","12.6","22.5","0.209","112.7"
"8550","201901170DEN","93.8","0.527","10.9","33.3","0.075","111.9","93.8","0.625","6.3","31","0.156","143.9"
"8551","201901170OKC","104.6","0.601","17.5","32.6","0.192","119.5","104.6","0.5","11.1","23.4","0.231","110.9"
"8552","201901180BOS","100","0.533","8.2","17.6","0.196","116","100","0.61","15.1","25","0.198","122"
"8553","201901180DET","94.1","0.571","18.2","17.1","0.065","98.9","94.1","0.506","10.9","17.4","0.183","104.2"
"8554","201901180ORL","100.9","0.552","9.6","19.6","0.103","116","100.9","0.553","11.5","27.3","0.117","114"
"8555","201901180MIN","99.3","0.567","14.4","20.9","0.28","116.8","99.3","0.482","9.8","23.8","0.381","113.8"
"8556","201901180UTA","102.6","0.454","12.5","13","0.23","96.5","102.6","0.594","17.2","20.5","0.165","112"
"8557","201901180LAC","103.6","0.541","9.3","7","0.221","108.1","103.6","0.388","15.2","23.1","0.329","90.7"
"8558","201901180POR","99.1","0.536","11.1","16.7","0.262","113","99.1","0.519","5","34.6","0.204","129.2"
"8559","201901190PHI","100.8","0.505","8.7","23.9","0.247","116","100.8","0.537","14.8","26.1","0.346","114"
"8560","201901190CHO","98","0.511","6.5","15.2","0.299","117.3","98","0.636","13.8","42.4","0.261","137.7"
"8561","201901190DET","92.2","0.506","10.2","25","0.146","111.7","92.2","0.5","13.1","31.7","0.232","109.5"
"8562","201901190IND","93.2","0.472","11.8","29.2","0.182","106.3","93.2","0.541","10.3","26.8","0.224","119.1"
"8563","201901190ORL","98.9","0.624","12.4","12.9","0.141","119.3","98.9","0.548","7.6","10.6","0.065","109.2"
"8564","201901190ATL","101.1","0.511","13.2","23.4","0.261","111.7","101.1","0.5","16.9","28.9","0.141","103.8"
"8565","201901190TOR","97","0.488","21.7","25.6","0.15","92.8","97","0.583","9.3","20","0.156","122.7"
"8566","201901190CHI","98.7","0.652","16","18.4","0.177","118.6","98.7","0.461","11.5","23.5","0.236","104.4"
"8567","201901190HOU","99.6","0.573","12.1","32.5","0.25","121.9","99.6","0.545","9.4","21.8","0.29","125.5"
"8568","201901190DEN","89.5","0.556","12.6","13.9","0.306","114","89.5","0.646","10.5","34.3","0.101","138.6"
"8569","201901200IND","99.5","0.476","14.7","15.2","0.207","95.5","99.5","0.54","7.1","24.5","0.12","120.6"
"8570","201901200MIN","104.5","0.535","13","21.4","0.256","109.1","104.5","0.462","12.1","29.3","0.352","111"
"8571","201901200SAS","99.9","0.524","10.3","8.9","0.165","103.1","99.9","0.512","16.4","21.3","0.107","95.1"
"8572","201901210NYK","100.3","0.633","15.9","28.6","0.265","126.6","100.3","0.489","10.6","22","0.276","108.6"
"8573","201901210CLE","96.6","0.572","17.4","22.9","0.224","107.7","96.6","0.391","12.3","20.8","0.23","91.1"
"8574","201901210MIL","104.3","0.485","9.4","20.4","0.101","101.6","104.3","0.527","12.2","17.8","0.22","111.2"
"8575","201901210WAS","98.2","0.474","16.7","4.8","0.182","88.6","98.2","0.506","12.5","11.6","0.266","102.9"
"8576","201901210ATL","99.3","0.566","9.9","20.5","0.209","122.8","99.3","0.506","11.9","20","0.186","103.7"
"8577","201901210BRK","100.7","0.473","12.5","18.5","0.065","93.3","100.7","0.572","13.7","30.8","0.222","122.1"
"8578","201901210MEM","95","0.588","18.2","21.9","0.243","110.6","95","0.426","10.3","18.9","0.114","89.5"
"8579","201901210BOS","98.8","0.483","16.8","26.3","0.186","100.2","98.8","0.563","17.2","22.2","0.103","108.3"
"8580","201901210PHI","102.1","0.424","11","11.8","0.233","91.1","102.1","0.534","11.3","23.8","0.307","118.5"
"8581","201901210UTA","99.5","0.544","7.6","16.7","0.122","109.5","99.5","0.434","12.5","26","0.275","104.5"
"8582","201901210LAL","103.9","0.592","8.6","27.1","0.143","125.2","103.9","0.53","12.2","15.9","0.262","106.9"
"8583","201901220TOR","104","0.489","12.2","22.7","0.176","100.9","104","0.527","13.1","26.7","0.264","115.3"
"8584","201901220OKC","99","0.505","15.4","41.7","0.189","115.2","99","0.571","9.1","22","0.306","124.3"
"8585","201901220DAL","92.7","0.418","6.3","26.4","0.242","105.8","92.7","0.531","10.5","25","0.247","114.4"
"8586","201901220PHO","100.5","0.51","11.2","40.8","0.126","117.4","100.5","0.466","12","10.2","0.115","90.5"
"8587","201901230IND","95.7","0.478","8.1","21.7","0.196","110.7","95.7","0.484","5.5","25.5","0.228","114.9"
"8588","201901230BOS","98.9","0.511","17.3","30.6","0.161","104.2","98.9","0.593","12.7","23.7","0.244","124.4"
"8589","201901230BRK","100.4","0.489","11.4","25","0.258","109.6","100.4","0.533","13.8","27.9","0.2","113.6"
"8590","201901230MIA","92.7","0.571","6.9","20","0.165","119.8","92.7","0.518","13.1","26.1","0.157","106.8"
"8591","201901230NYK","100","0.472","10.1","28.3","0.322","114","100","0.525","16","25.6","0.309","110"
"8592","201901230CHI","97.8","0.583","14.6","34.8","0.178","123.7","97.8","0.494","14.2","16.7","0.291","103.3"
"8593","201901230MEM","93.3","0.61","9","13.5","0.312","126.5","93.3","0.525","9.8","15.8","0.272","114.7"
"8594","201901230NOP","96.6","0.478","8.5","18","0.146","101.4","96.6","0.495","11.2","16.7","0.044","97.3"
"8595","201901230PHI","96.3","0.652","14.5","14.7","0.159","124.6","96.3","0.597","10","29.5","0.118","126.7"
"8596","201901230UTA","97.1","0.523","12.6","30","0.182","111.2","97.1","0.54","11.5","24","0.216","117.4"
"8597","201901240OKC","107.3","0.535","10.1","15.7","0.079","108.1","107.3","0.564","11.5","29.2","0.079","113.7"
"8598","201901240WAS","102.9","0.608","13.4","22.9","0.216","122.4","102.9","0.542","8.8","17.6","0.158","114.6"
"8599","201901240PHO","102.7","0.532","13.5","31.8","0.213","116.9","102.7","0.483","13.8","18.8","0.239","103.2"
"8600","201901240LAL","99.7","0.48","9.6","42.3","0.216","120.3","99.7","0.552","16.9","21.4","0.103","105.3"
"8601","201901250ORL","90.7","0.538","12.5","11.4","0.127","104.8","90.7","0.494","15.2","28.3","0.095","100.4"
"8602","201901250BRK","99.6","0.471","7.5","12.5","0.195","99.4","99.6","0.458","15.4","40","0.381","109.5"
"8603","201901250CLE","92.3","0.525","13.5","25","0.215","108.3","92.3","0.494","12.5","20","0.118","101.8"
"8604","201901250CHI","102.4","0.512","14.4","11.9","0.268","103.5","102.4","0.441","6.9","21.1","0.108","98.6"
"8605","201901250HOU","102.3","0.56","16.1","30","0.187","116.3","102.3","0.505","10.2","25.5","0.319","118.2"
"8606","201901250MEM","98.6","0.473","14.7","25.5","0.143","100.4","98.6","0.463","14.8","19.6","0.275","97.4"
"8607","201901250DAL","92.1","0.482","11.1","27.7","0.224","109.7","92.1","0.543","8.7","21.4","0.222","115.1"
"8608","201901250MIL","103.2","0.456","14.4","23.1","0.189","96","103.2","0.494","10","12.8","0.225","104.7"
"8609","201901250DEN","100.2","0.467","14.6","4.7","0.316","94.8","100.2","0.58","10.1","32.7","0.245","131.7"
"8610","201901250UTA","96.9","0.467","12.4","27.9","0.2","105.3","96.9","0.463","9.5","29.6","0.202","109.4"
"8611","201901260NOP","101.3","0.577","8.1","22.5","0.231","124.4","101.3","0.505","7","19.2","0.177","112.6"
"8612","201901260MEM","95.5","0.493","15.9","20","0.405","107.8","95.5","0.544","11.5","19.5","0.238","111"
"8613","201901260BOS","100.6","0.518","12.5","24.4","0.349","114.3","100.6","0.49","11.7","26.3","0.141","110.3"
"8614","201901260DEN","102","0.495","10.4","21.6","0.22","107.9","102","0.553","8.6","26.8","0.234","123.6"
"8615","201901260POR","99.3","0.522","9","20","0.163","111.8","99.3","0.567","15.9","28.9","0.329","120.8"
"8616","201901270CHI","94.4","0.495","7.5","23.5","0.141","110.2","94.4","0.494","9.5","16.7","0.159","107"
"8617","201901270LAC","100.8","0.441","10.2","28.3","0.28","107.1","100.8","0.54","15.2","32.6","0.307","121"
"8618","201901270OKC","104.8","0.511","11.9","18","0.209","106.8","104.8","0.553","9.5","21.6","0.149","112.6"
"8619","201901270DAL","100.5","0.548","6.6","18.2","0.386","122.4","100.5","0.551","9.7","16.3","0.261","119.4"
"8620","201901270HOU","97.1","0.454","11.1","33.3","0.103","100.9","97.1","0.55","12.7","7.3","0.188","106.1"
